BDESPHM1XXX,549300MEW0CVY0VEL904,BDO CAPITAL & INVESTMENT CORPORATION,,,,,,,,,,,,,
BDFEFR31XXX,9W4ONDYI7MRRJYXY8R34,BANQUE DE FRANCE,,,,,,,,,,,,,
BDFEFRPPXXX,9W4ONDYI7MRRJYXY8R34,BANQUE DE FRANCE,,,,,,,,,,,,,
BDFGDEF1XXX,529900AQBND3S6YJLY83,Bundesrepublik Deutschland,,,,,,,,,,,,,
BDFTFRP1XXX,9695007B9JFMLO5B3A94,BDF GESTION,,,,,,,,,,,,,
BDGRITM1XXX,815600EFC7FECA1B7B18,BADINOTTI GROUP S.P.A.,,,,,,,,,,,,,
BDIGMZMAXXX,213800N6OUNPDR663I59,"BANCO BIG MOÇAMBIQUE, S.A",,,,,,,,,,,,,
BDIGPTPLXXX,213800KYUPNOQPAQL758,BANCO DE INVESTIMENTO GLOBAL S.A.,,,,,,,,,,,,,
BDINIDJAXXX,254900XB9K06L7PWEP97,PT Bank Danamon Indonesia Tbk.,,,,,,,,,,,,,
BDIRFRPPXXX,969500GFIL2Z81YKUM35,BOURSE DIRECT,,,,,,,,,,,,,
BDKIIDJAXXX,254900LD41X5SQ939O73,PT BANK DKI,,,,,,,,,,,,,
BDKRSNDAXXX,5493005TEEMDRLBB2B12,BANQUE DE DAKAR,,,,,,,,,,,,,
BDLBFRP1XXX,969500473WCCQG6IUS39,BDL CAPITAL MANAGEMENT,,,,,,,,,,,,,
BDLCLBBXXXX,549300CRG6KNLZMYZH16,BANQUE DU LIBAN,,,,,,,,,,,,,
BDMSIE21XXX,54930066MUEDFDDB3X51,Blackstone Alternative Investment Funds plc - Blackstone Diversified Multi-Strategy Fund,,,,,,,,,,,,,
BDOFOMRUXXX,6354004C6R7INCP4CN20,Bank Dhofar SAOG,,,,,,,,,,,,,
BDRIIE21XXX,635400LECFQOFWLODP55,Blessington & District Credit Union Ltd,,,,,,,,,,,,,
BDRNIE21XXX,635400KQGPB2OWR2YQ51,Blanchardstown and District Credit Union Limited,,,,,,,,,,,,,
BDSCPHM1XXX,2549004GMVCHRYS8LW05,BDO SECURITIES CORPORATION,,,,,,,,,,,,,
BDTGNL22XXX,724500XFMNHF1GFPYJ05,BDR Thermea Group B.V.,,,,,,,,,,,,,
BDWBDEMMXXX,529900JFOPPEDUR61H13,Baader Bank Aktiengesellschaft,,,,,,,,,,,,,
BDZWUS41XXX,AC28XWWI3WIBK2824319,BARCLAYS CAPITAL INC.,,,,,,,,,,,,,
BEACCMCXXXX,213800O4EMKOXXZY9130,BANQUE DES ETATS DE L'AFRIQUE CENTRALE,,,,,,,,,,,,,
BEAEUS61XXX,54930066X7J83KHSTS98,"BECKER CAPITAL MANAGEMENT, INC.",,,,,,,,,,,,,
BEAGGB21XXX,213800X5E31YSIKONI13,BORDIER & CIE (UK) PLC,,,,,,,,,,,,,
BEAIAUS1XXX,5493001L8F4AE6ODE579,BETASHARES CAPITAL LTD,,,,,,,,,,,,,
BEAMAUA1XXX,549300KP1F33MIYFFP74,BELL ASSET MANAGEMENT LIMITED,,,,,,,,,,,,,
BEAOCA91XXX,549300OXKJZP9X58ZW12,BEACON SECURITIES LIMITED,,,,,,,,,,,,,
BEARGB21XXX,5493002SLHKGT77FYU25,J.P. MORGAN MARKETS LIMITED,,,,,,,,,,,,,
BEARUS33XXX,ZBUT11V806EZRVTWT807,J.P. MORGAN SECURITIES LLC,,,,,,,,,,,,,
BEASCNSHXXX,300300C1050231004984,东亚银行（中国）有限公司,,,,,,,,,,,,,
BEASHKHHXXX,CO6GC26LCGGRTUESIP55,"BANK OF EAST ASIA, LIMITED -THE-",,,,,,,,,,,,,
BEBCCHG1XXX,254900T3JUPRTYZELR60,"Berger, van Berchem & Cie SA",,,,,,,,,,,,,
BEBNNOB1XXX,549300Q5JRTVVV8W8633,BERGEN BUNKERS AS,,,,,,,,,,,,,
BEBNNOB1XXX,213800QJL36QHNBPF654,BERGEN BUNKERS AS,,,,,,,,,,,,,
BEBOGB21XXX,213800O9FNN179AUWX06,TILNEY INVESTMENT MANAGEMENT SERVICES LIMITED,,,,,,,,,,,,,
BEBSGB21XXX,2138006H4YYN1CQFGX41,BEVERLEY BUILDING SOCIETY,,,,,,,,,,,,,
BECBUS31XXX,549300MKT4KNKP08CQ45,Northway Bank,,,,,,,,,,,,,
BECHCLRMXXX,5493004R4EJC0W0XVQ72,BANCO DEL ESTADO DE CHILE,,,,,,,,,,,,,
BECKESM1XXX,9598002N44FY4MZFPQ62,BAER CROSBY AND PIKE AGENCIA DE VALORES SA,,,,,,,,,,,,,
BECMGB21XXX,549300PL06CMX2TBY506,BELGRAVE CAPITAL MANAGEMENT LIMITED,,,,,,,,,,,,,
BECSGB21XXX,213800TFHKG4Q3XKMI63,BEAUMONT CORNISH LIMITED,,,,,,,,,,,,,
BECXKWKWXXX,894500RKNTESM9WUWI29,"BAHRAIN EXCHANGE COMPANY , W.L.L",,,,,,,,,,,,,
BEDFESM1XXX,549300CM3R8O9D5Q9M94,BANCO EUROPEO DE FINANZAS SA,,,,,,,,,,,,,
BEDLJESHXXX,213800499ZFMADCY7Q89,OCORIAN LIMITED,,,,,,,,,,,,,
BEDMPLP1XXX,259400I8YOW5HPO1QY82,Dom Maklerski BDM S.A.,,,,,,,,,,,,,
BEECGB21XXX,549300VO8J8E5IQV1T26,A.M. BEST EUROPE - RATING SERVICES LIMITED,,,,,,,,,,,,,
BEEEGB21XXX,7Y1D3TSNJ46Q5DUBC648,BENNELONG ASSET MANAGEMENT LLP,,,,,,,,,,,,,
BEEKNOB1XXX,549300527HTVCIOC3Q61,KINECT ENERGY MARKETS AS,,,,,,,,,,,,,
BEENIE21XXX,635400H54FDIWXQ1DX93,Thomastown Credit Union Limited,,,,,,,,,,,,,
BEEPITM1XXX,815600928BF890C5C787,BUSINESS INTEGRATION PARTNERS S.P.A.,,,,,,,,,,,,,
BEERESM1XXX,9.598E+19,BESTINVER SOCIEDAD DE VALORES S.A.,,,,,,,,,,,,,
BEEYHKH2XXX,98450053A5102EE7C044,BeePay Limited,,,,,,,,,,,,,
BEFFDEB1XXX,5299004IU009FT2HTS78,Quirin Privatbank AG,,,,,,,,,,,,,
BEFMAU31XXX,254900MWZH3SC35JUR20,Bennelong Funds Management Ltd,,,,,,,,,,,,,
BEFNBGS1XXX,529900E7ED2Z8WLU4F66,BenchMark Finance AD,,,,,,,,,,,,,
BEFONOB1XXX,549300H0QDQHRJXRM779,PARETO SECURITIES AS,,,,,,,,,,,,,
BEFRCH22XXX,5493008MSAGSTUCMKL66,Banque Cantonale de Fribourg,,,,,,,,,,,,,
BEFTNL21XXX,724500T1EJNA00VJUI72,Bustelberg Effectenkantoor B.V.,,,,,,,,,,,,,
BEGCESMMXXX,95980066N7HDRRNUT755,BERGE Y COMPAÑIA SA,,,,,,,,,,,,,
BEGFGB22XXX,635400LSFAEFKDSBOC05,Belmont Green Finance ltd,,,,,,,,,,,,,
BEGGDEB1XXX,529900O3DNOKTL5SSY74,BERGFÜRST AG,,,,,,,,,,,,,
BEGHIT21XXX,8156000B22320A2F5365,BEGHELLI S.P.A.,,,,,,,,,,,,,
BEGOCHZZXXX,5299003C6LOOIE130N42,BERGOS AG,,,,,,,,,,,,,
BEGODEHHXXX,529900UC2OD7II24Z667,"Joh. Berenberg, Gossler & Co. KG",,,,,,,,,,,,,
BEGPIT21XXX,815600772576F4F44595,BERTI GROUP SPA,,,,,,,,,,,,,
BEHDCH22XXX,506700339DLX749VEM23,BELIMO Holding AG,,,,,,,,,,,,,
BEHLBE8WXXX,529900U5Q0OMQL09HK37,BekaertDeslee Holding,,,,,,,,,,,,,
BEHOITM1XXX,815600B6B10EF9A93F47,BEAUTY HOLDING S.P.A.,,,,,,,,,,,,,
BEHSUS31XXX,254900VP1L7G987CB424,"Beech Hill Securities, Inc.",,,,,,,,,,,,,
BEHTDE66XXX,529900HA2QT774RUXW59,Bechtle Aktiengesellschaft,,,,,,,,,,,,,
BEIBGB21XXX,213800O9FNN179AUWX06,TILNEY INVESTMENT MANAGEMENT SERVICES LIMITED,,,,,,,,,,,,,
BEIDFIH1XXX,743700H6XVBKKRJLTE87,Belgrano Inversiones Oy,,,,,,,,,,,,,
BEIFDEHHXXX,L47NHHI0Z9X22DV46U41,Beiersdorf Aktiengesellschaft,,,,,,,,,,,,,
BEILLULLXXX,5493006YXS1U5GIHE750,European Investment Bank,,,,,,,,,,,,,
BEITTNTTXXX,54930084D4GHY7VKB392,Al Baraka Bank Tunisia,,,,,,,,,,,,,
BEKFGB21XXX,213800GWMSRCJYDTHO27,BRITANNIA GLOBAL MARKETS LIMITED,,,,,,,,,,,,,
BEKHUS31XXX,549300LR1ZETOWYE9Z89,Berkshire Bank,,,,,,,,,,,,,
BEKNUS33XXX,DXCAIPBUG5H0Q58VYG03,BERKLEY INSURANCE COMPANY,,,,,,,,,,,,,
BELADEBEXXX,GTQYZJON3I7SXRNJTT73,Landesbank Berlin AG,,,,,,,,,,,,,
BELBBY2XXXX,25340038P8SYW80B9W34,Адкрытае акцыянернае таварыства «Белзнешэканамбанк»,,,,,,,,,,,,,
BELDPLP1XXX,259400FHBHPI1FCNFR58,Bank Spółdzielczy im. Stefczyka w Belsku Dużym,,,,,,,,,,,,,
BELERUMMXXX,253400F8K126F5WX2996,КИВИ Банк (акционерное общество),,,,,,,,,,,,,
BELFDE66XXX,52990063N0MNER65UB03,BELLIN GmbH,,,,,,,,,,,,,
BELHBEB1XXX,894500GYCGZIJHKL8113,BELHYPERION,,,,,,,,,,,,,
BELLCHZZXXX,549300I2Y1LCN3FHSB30,Quintet Private Bank (Schweiz) AG,,,,,,,,,,,,,
BELPPEPLXXX,549300WQ41SAC0F5MZ89,CETCO S.A.,,,,,,,,,,,,,
BELRRU51XXX,2534000JY55893SGEG45,"Общество с ограниченной ответственностью коммерческий банк Взаимодействие""""",,,,,,,,,,,,,
BELTEGCAXXX,2549006SNAUNGKOGKZ83,Beltone Securities Brokerage,,,,,,,,,,,,,
BELVIT21XXX,8156003ACE6FA18D2D66,BELVEDERE S.P.A.,,,,,,,,,,,,,
BEMABMHMXXX,549300D618WKAUGSFT35,Bermuda Monetary Authority,,,,,,,,,,,,,
BEMBBEB1XXX,5493002O45RIGIQRD104,BEMO HOLDING S.A,,,,,,,,,,,,,
BEMLUS31XXX,2549004YP4KLXNS87R38,"Beck, Mack & Oliver LLC",,,,,,,,,,,,,
BEMOFRPPXXX,969500WFY6K5KTMAXE88,BEMO EUROPE - BANQUE PRIVEE,,,,,,,,,,,,,
BEMOLULLXXX,549300SI0RO37NRYM538,BEMO EUROPE BANQUE PRIVEE,,,,,,,,,,,,,
BEMRGB21XXX,529900XV3G9LB0F1P877,BENTLEY MOTORS LIMITED,,,,,,,,,,,,,
BEMTAU31XXX,549300NRZEESFAGF4593,BALANCED EQUITY MANAGEMENT PTY. LIMITED,,,,,,,,,,,,,
BENBGB22XXX,549300MWWOL8Q7EVI995,BENNBRIDGE LTD,,,,,,,,,,,,,
BENDAU3BXXX,549300Y9URD6W70K0360,BENDIGO AND ADELAIDE BANK LIMITED,,,,,,,,,,,,,
BENEHKH1XXX,5493005K5G7YGUDP9M15,"CES Capital International (Hong Kong) Co., Limited",,,,,,,,,,,,,
BENPBEB2XXX,5493006KHXBRQ33GGR66,BELFIUS INVESTMENT PARTNERS,,,,,,,,,,,,,
BEOARU21XXX,2534001VHLQ1L34HNW95,"Акционерное общество Почта Банк""""",,,,,,,,,,,,,
BEOLUS32XXX,254900WNB33E53292541,"The Benchmark Company, LLC",,,,,,,,,,,,,
BEONUS33XXX,ICE2EP6D98PQUILVRZ91,"BECTON, DICKINSON AND COMPANY",,,,,,,,,,,,,
BEORCZP2XXX,315700HJFIFM29890471,BESTPAY s.r.o.,,,,,,,,,,,,,
BEOSITM1XXX,815600E57C8E667D0342,BEACH COMPANY S.R.L.,,,,,,,,,,,,,
BEPRGB21XXX,213800M9F9L6CSF27N63,DUNDEE SECURITIES EUROPE LIMITED,,,,,,,,,,,,,
BEPVFRP1XXX,969500WJNB0G6KLBGF69,AUDIENS SANTE PREVOYANCE,,,,,,,,,,,,,
BEPYAU31XXX,254900HIBPEOM9FQ2L37,BestEx Pty. Ltd.,,,,,,,,,,,,,
BERAARBAXXX,579100HDDFJBHJJKF073,NUEVO BANCO DE ENTRE RIOS S.A.,,,,,,,,,,,,,
BERKUS33XXX,549300LR1ZETOWYE9Z89,Berkshire Bank,,,,,,,,,,,,,
BERLMCMCXXX,2138004JHFADM38LBP89,EDMOND DE ROTHSCHILD (MONACO),,,,,,,,,,,,,
BERNZAJJXXX,3789001EC0C8B297FA40,B P Bernstein Pty Ltd,,,,,,,,,,,,,
BERTBMH1XXX,213800CWWS2B77LUJ848,BERMUDA TRUST COMPANY LIMITED,,,,,,,,,,,,,
BERUIE21XXX,635400Q71W5EHB2CGL58,Tipperary Credit Union Limited,,,,,,,,,,,,,
BESAPTPAXXX,549300EP6JOM2CY64233,"NOVO BANCO DOS AÇORES, S.A.",,,,,,,,,,,,,
BESBBRSPXXX,549300P2JSTCSHO5JG54,HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.,,,,,,,,,,,,,
BESCAOLUXXX,549300TP70GP7J3FPI13,"BANCO ECONÓMICO, S.A.",,,,,,,,,,,,,
BESCCVCPXXX,549300MZXX1MYLR8K747,"Banco Internacional de Cabo Verde, SA",,,,,,,,,,,,,
BESCPTPLXXX,5493009W2E2YDCXY6S81,"NOVO BANCO, S.A.",,,,,,,,,,,,,
BESNIE21XXX,549300Q5VVMOFZGJNF15,J.P. MORGAN DUBLIN PUBLIC LIMITED COMPANY,,,,,,,,,,,,,
BESTDK22XXX,213800VIH5AL9VOSRF63,BESTSELLER A/S,,,,,,,,,,,,,
BESZPTPLXXX,549300TW29K5QURDVU59,"BEST - BANCO ELECTRÓNICO DE SERVIÇO TOTAL, S.A.",,,,,,,,,,,,,
BETBBDD1XXX,549300IBT66DQE0R7L71,BRAC EPL Stock Brokerage Ltd.,,,,,,,,,,,,,
BETEGRA1XXX,21380051MF78L87PI591,BETA AXEΠΕΥ,,,,,,,,,,,,,
BETHDEF1XXX,529900Q34B4VFMNB5G71,Bethmann Bank AG,,,,,,,,,,,,,
BETLUS41XXX,549300WJ7B4P1UR7XC30,BELVEDERE TRADING LLC,,,,,,,,,,,,,
BETMUS33XXX,529900RTJDH0N54S9910,"Bertelsmann, Inc.",,,,,,,,,,,,,
BETNGB21XXX,213800FP3PEOX3EW6W13,BEDROCK ASSET MANAGEMENT (UK) LTD,,,,,,,,,,,,,
BETPNL21XXX,724500150EYZNR0TNE93,Velthuijse & Mulder Vermogensbeheer B.V.,,,,,,,,,,,,,
BETRGB21XXX,213800NVU66DN88L4U91,BUCK CONSULTANTS SHAREPLAN TRUSTEES LIMITED,,,,,,,,,,,,,
BEUOIT21XXX,81560025CB177E269455,VIVATICKET S.P.A.,,,,,,,,,,,,,
BEUSITM1XXX,549300O5SFD1U4WL4Q16,BELTANIO FUNDING S.R.L.,,,,,,,,,,,,,
BEVBUS44XXX,549300FOO7XNZ1564N12,"Beverly Bank & Trust Company, N.A.",,,,,,,,,,,,,
BEVODEBBXXX,529900T7MYZUMMW4O176,Berliner Volksbank eG,,,,,,,,,,,,,
BEVRITM1XXX,8156002B73BC81738128,BERENICE SPV S.R.L.,,,,,,,,,,,,,
BEXGVGVGXXX,549300J6FMMW68CHJ046,Gordel Holdings Limited,,,,,,,,,,,,,
BEXSBRSPXXX,549300ME0BXGTWSKMK34,BEXS BANCO DE CAMBIO S/A,,,,,,,,,,,,,
BEXTVECAXXX,2549002HM95108F7P207,"Banco Exterior, C.A. Banco Universal",,,,,,,,,,,,,
BEYIITM2XXX,8156000C69566FCAA022,BEYOND INVESTMENT S.P.A.,,,,,,,,,,,,,
BEZHCNB1XXX,300300C1380411000059,北京中关村银行股份有限公司,,,,,,,,,,,,,
BFATBRS1XXX,54930045C7LFCFWRO654,BANCO FATOR S/A,,,,,,,,,,,,,
BFAVMGMGXXX,549300D8RGUM42PP7Q90,BFV-Société Générale,,,,,,,,,,,,,
BFBKFRP1XXX,9695005HLMTFJJDOB797,BFORBANK,,,,,,,,,,,,,
BFCAFRP1XXX,969500VRSFWX7S1P2M29,BNP PARIBAS CARDIF,,,,,,,,,,,,,
BFCBBFB1XXX,5493006ZL3GIBMNREO59,SOCIETE GENERALE BURKINA FASO,,,,,,,,,,,,,
BFCCBHBMXXX,549300E7XSMTIA5ORC60,BAHRAIN FINANCING COMPANY B.S.C (CLOSED),,,,,,,,,,,,,
BFCORERXXXX,969500K8IQ975QPQKN89,BANQUE FRANCAISE COMMERCIALE OCEAN INDIEN,,,,,,,,,,,,,
BFEARUMMXXX,25340076UP17XECUF417,"государственная корпорация развития ВЭБ.РФ""""",,,,,,,,,,,,,
BFERROBUXXX,529900HO7D9PZWCL4924,TECHVENTURES BANK S.A.,,,,,,,,,,,,,
BFGEFRP1XXX,7IZ3Y5LMSQ34P1JVVF28,BFT INVESTMENT MANAGERS,,,,,,,,,,,,,
BFHSNO21XXX,5967007LIEEXZX661C73,Romsdal Sparebank,,,,,,,,,,,,,
BFIAPTPLXXX,2138003Z5ZVN16GFYV70,BANCO FINANTIA S.A.,,,,,,,,,,,,,
BFIICVCVXXX,529900PCXF20HXBMCW39,"BANCO DE FOMENTO INTERNACIONAL, S.A.",,,,,,,,,,,,,
BFIMIMD1XXX,549300SC000TFX78OJ56,Barclays Private Clients International Limited,,,,,,,,,,,,,
BFINITMMXXX,8156008C6AD59E236F76,BANCA FINANZIARIA INTERNAZIONALE S.P.A. BREVITER BANCA FININT S.P.A.,,,,,,,,,,,,,
BFIRHKH1XXX,54930025BDY2HW6EF014,Credit Suisse (Hong Kong) Limited,,,,,,,,,,,,,
BFIVESBBXXX,2138001YBO7CJNQOEE37,BANCO MEDIOLANUM SA,,,,,,,,,,,,,
BFKKAT2KXXX,529900B9P29R8W03IX88,BKS Bank AG,,,,,,,,,,,,,
BFLBUS3MXXX,5493006Q0EMYD3OJ8N13,Bradesco BAC Florida Bank,,,,,,,,,,,,,
BFLCFR21XXX,8945002FLKL2G0QD8176,BUSINESS FLOW CONSULTING,,,,,,,,,,,,,
BFMXAOLUXXX,213800KIJXN7BIRCF102,"BANCO DE FOMENTO ANGOLA, S.A.",,,,,,,,,,,,,
BFOFNL2RXXX,549300LRI77T5F28OH18,Unilever Finance International B.V.,,,,,,,,,,,,,
BFOKUS44XXX,549300MNZECUR067HB12,BancFirst,,,,,,,,,,,,,
BFRFFRPPXXX,9695004MVWBDL01XKC60,BRINK'S PAYMENT SERVICES,,,,,,,,,,,,,
BFRILI22XXX,529900RQOBT3ZJMDRK43,Bank Frick & Co. Aktiengesellschaft,,,,,,,,,,,,,
BFRLCAT1XXX,M3LKFDNSJGJ7TMLH6Z15,BMO Nesbitt Burns Inc.,,,,,,,,,,,,,
BFRPARBAXXX,579100KKDBKJFDKKD024,BANCO BBVA ARGENTINA S.A.,,,,,,,,,,,,,
BFSAARBFXXX,579100BKDJDKGKHHF040,BANCO DE FORMOSA S A,,,,,,,,,,,,,
BFSOTHB1XXX,254900O3VGICUQDW9I76,RHB Securities (Thailand) Public Company Limited,,,,,,,,,,,,,
BFSUARB1XXX,579100IKDCJEFBFBE088,BANCO FINANSUR S A,,,,,,,,,,,,,
BFSWDE33XXX,5299000R7WZOVIFHLN21,Bank für Sozialwirtschaft Aktiengesellschaft,,,,,,,,,,,,,
BFSZIT2PXXX,529900HWBYCO8M2UN457,BARILLA G. E R. FRATELLI - SOCIETA' PER AZIONI,,,,,,,,,,,,,
BFTVVNVXXXX,2549004TS5QUBFGAWE51,NGAN HANG THUONG MAI CO PHAN NGOAI THUONG VIET NAM,,,,,,,,,,,,,
BFWODE71XXX,529900GFT28SEW1QSG52,BfW - Bank für Wohnungswirtschaft AG,,,,,,,,,,,,,
BGAGCH22XXX,529900LSDO2YMUQHJN26,Bank Gantrisch Genossenschaft,,,,,,,,,,,,,
BGALPTPLXXX,54930037NWG1CCVQHF93,BANCO DE PORTUGAL,,,,,,,,,,,,,
BGANGB21XXX,549300MIQ50BBNEB3G95,"BOUSSARD & GAVAUDAN ASSET MANAGEMENT, LP",,,,,,,,,,,,,
BGBKCNBJXXX,300300C1083245000089,广西北部湾银行股份有限公司,,,,,,,,,,,,,
BGBMDEF1XXX,529900NA0B4IRY21VH50,BrainTrade Gesellschaft für Börsensysteme mbH,,,,,,,,,,,,,
BGCFUS33XXX,549300NP4MIDUNET0550,"BGC FINANCIAL, L.P.",,,,,,,,,,,,,
BGCNLUL2XXX,254900C1S0RI22GIWS59,"Barings Global Credit Fund (LUX) SCSp, SICAV-SIF",,,,,,,,,,,,,
BGCUIE21XXX,635400CMG1PROFX9EY63,St. Canice's Kilkenny Credit Union Limited,,,,,,,,,,,,,
BGECIE21XXX,635400RBHKSLAKXWCG46,Ervia Employees' Credit Union Limited,,,,,,,,,,,,,
BGENATWWXXX,529900MTQXTM5IIGOI81,Generali Bank AG,,,,,,,,,,,,,
BGENIT2TXXX,815600903231FA2E7698,BANCA GENERALI - SOCIETA' PER AZIONI O IN FORMA ABBREVIATA: GENERBANCA,,,,,,,,,,,,,
BGFCUS31XXX,8SP4DPNKBJXD8RON4R15,"BANNOCKBURN GLOBAL FOREX, LLC",,,,,,,,,,,,,
BGFIFRPPXXX,969500XIJY3MBZBA0I30,BGFIBANK EUROPE,,,,,,,,,,,,,
BGFOCNSHXXX,3003006P7U6XMWQ1H258,宝钢集团财务有限责任公司,,,,,,,,,,,,,
BGGMDE7SXXX,529900B0IWNEG2L9MZ93,Brückner Group GmbH,,,,,,,,,,,,,
BGHSCNB1XXX,549300V9CB2J5I3SR572,BEIJING GAO HUA SECURITIES COMPANY LIMITED,,,,,,,,,,,,,
BGIAHKH1XXX,549300538IVQOFAXTY69,BlackRock Asset Management North Asia Limited,,,,,,,,,,,,,
BGIGCHG1XXX,549300FHGS1W8Y8Y9X51,BBGI Group SA,,,,,,,,,,,,,
BGLANL2AXXX,213800JTHPE2LUEMTP38,BA GLASS B.V.,,,,,,,,,,,,,
BGLDBRR1XXX,549300LAFD5QRROLSB17,BGC LIQUIDEZ DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,,,,,,,,,,,,,
BGLLLULLXXX,UAIAINAJ28P30E5GWE37,BGL BNP Paribas,,,,,,,,,,,,,
BGNBPYPXXXX,254900WQGYVGGS3DTR30,BANCO GNB PARAGUAY S.A.,,,,,,,,,,,,,
BGOSKYKYXXX,FY6H55HKZCD6H09Z1Q81,"BANCO GENERAL (OVERSEAS), INC.",,,,,,,,,,,,,
BGPFGB21XXX,UHW8J6W3L0NAAJPWCH59,Legal & General (Caerus) Limited,,,,,,,,,,,,,
BGRRITM2XXX,815600E1521C08286774,BRIGNOLE CQ 2019-1 S.R.L.,,,,,,,,,,,,,
BGSAESMMXXX,9.598E+19,BANKINTER GESTION DE ACTIVOS SA SOCIEDAD GESTORA DE INSTITUCIONES DE INVERSION COLECTIVA,,,,,,,,,,,,,
BGSCCNB1XXX,5493006J69H2XC7C7245,"Beijing Goldman Sachs Consulting Co., Ltd.",,,,,,,,,,,,,
BGSLITM2XXX,815600FFA51178402782,BRIGNOLE CO 2019-1 S.R.L. IN LIQUIDAZIONE,,,,,,,,,,,,,
BGSPIT21XXX,81560019212145D28147,BIM GESTIONE SERVIZI PUBBLICI S.P.A.,,,,,,,,,,,,,
BGSRIT21XXX,81560047244D203C3E55,BLACK GOLD SPV S.R.L.,,,,,,,,,,,,,
BGSTUS33XXX,TF9O1XIG83ZLXX7WN472,LIKEWIZE CORP.,,,,,,,,,,,,,
BGUSBGSFXXX,529900UTZ5VF4APIJR57,BULGARIAN-AMERICAN CREDIT BANK AD,,,,,,,,,,,,,
BHAGIDS1XXX,549300CSSXBX5D7HKJ69,PT Bank Rabobank International Indonesia,,,,,,,,,,,,,
BHANIDJ1XXX,254900QZTRB37BYXEL30,PT MNC Investama Tbk,,,,,,,,,,,,,
BHBADES1XXX,5299005TV0L59BVRQG23,Bankhaus Bauer Aktiengesellschaft,,,,,,,,,,,,,
BHBCCNBTXXX,300300C1104912000087,天津滨海农村商业银行股份有限公司,,,,,,,,,,,,,
BHBKTNTTXXX,254900QDE22PUWBL1N07,BH BANK,,,,,,,,,,,,,
BHCNCA8VXXX,B3BS7ACMDUWISF18KY76,BAUSCH HEALTH COMPANIES INC.,,,,,,,,,,,,,
BHCSGB22XXX,984500ECE9EC05EDE614,BHUMA IT CONSULTANCY LTD,,,,,,,,,,,,,
BHCUIE21XXX,635400VFFGFWNTNFO205,B.H.K. Credit Union Limited,,,,,,,,,,,,,
BHELSHJJXXX,213800GV5LP3HCLLZY42,BANK OF ST HELENA LTD,,,,,,,,,,,,,
BHFBCHZZXXX,529900RLW2ND6M6F7864,ODDO BHF (Schweiz) AG,,,,,,,,,,,,,
BHFBDEFFXXX,529900XLAZ15LYK8XK27,ODDO BHF Aktiengesellschaft,,,,,,,,,,,,,
BHIMCAT1XXX,549300G5331W09285383,BMO PRIVATE INVESTMENT COUNSEL INC.,,,,,,,,,,,,,
BHINPAPAXXX,549300YDYVW90IFPHY85,BHD INTERNATIONAL BANK (PANAMA) S.A.,,,,,,,,,,,,,
BHIPARBAXXX,579100KKDKKHFCBKB005,BANCO HIPOTECARIO SOCIEDAD ANONIMA,,,,,,,,,,,,,
BHIRJES1XXX,5493002E7TNTNXY7TG04,BREVAN HOWARD INVESTMENT PRODUCTS LIMITED,,,,,,,,,,,,,
BHLDCNBDXXX,300300C1082121000076,葫芦岛银行股份有限公司,,,,,,,,,,,,,
BHLLCA81XXX,549300T0EM8DDTDWZP60,CANACCORD GENUITY CORP,,,,,,,,,,,,,
BHLSDEM1XXX,529900J7MNGH9AFRRD37,Bankhaus Ludwig Sperrer KG,,,,,,,,,,,,,
BHLSDEMMXXX,529900J7MNGH9AFRRD37,Bankhaus Ludwig Sperrer KG,,,,,,,,,,,,,
BHMSUS41XXX,213800XRVTFKWDGW6Y09,"BARROW, HANLEY, MEWHINNEY & STRAUSS, LLC",,,,,,,,,,,,,
BHNBUS3BXXX,549300UWA74T8PF7KY34,Dime Community Bank,,,,,,,,,,,,,
BHPBGB2LXXX,5493005HF4FUC48VS377,BHP BILLITON FINANCE PLC,,,,,,,,,,,,,
BHRCCNB1XXX,300300C1248815000041,巴彦淖尔河套农村商业银行股份有限公司,,,,,,,,,,,,,
BHRVCNB1XXX,300300C1138411000042,北京怀柔融兴村镇银行有限责任公司,,,,,,,,,,,,,
BHSIGB21XXX,213800GY4EJ529SQ2G40,CBRE INVESTMENT MANAGEMENT (UK FUNDS) LIMITED,,,,,,,,,,,,,
BHSRITM2XXX,81560095CD41F235F688,BAHIA SPE S.R.L.,,,,,,,,,,,,,
BHWBDE2HXXX,7D9EHZL14BBPJWTN6S08,BHW Bausparkasse Aktiengesellschaft,,,,,,,,,,,,,
BHYPDEB2XXX,529900C4RSSBWXBSY931,Berlin Hyp AG,,,,,,,,,,,,,
BIAAHKH1XXX,549300HM4HEVJSKTDN54,BARING ASSET MANAGEMENT (ASIA) LIMITED,,,,,,,,,,,,,
BIAFMXMTXXX,4469000001BV19OYVQ77,BANCO DE INVERSION AFIRME S.A. INSTITUCION DE BANCA MULTIPLE AFIRME GRUPO FINANCIERO,,,,,,,,,,,,,
BIAGBNB1XXX,5493009WCP2M6GLMND26,Brunei Investment Agency,,,,,,,,,,,,,
BIAGBNBSXXX,5493009WCP2M6GLMND26,Brunei Investment Agency,,,,,,,,,,,,,
BIAMDKK2XXX,549300RT3HUPVHDUZ811,BI ASSET MANAGEMENT FONDSMÆGLERSELSKAB A/S,,,,,,,,,,,,,
